,report_id,date_time,police_beat,address_number_primary,address_pd_primary,address_road_primary,address_sfx_primary,address_pd_intersecting,address_name_intersecting,address_sfx_intersecting,violation_section,violation_type,charge_desc,injured,killed,hit_run_lvl,lat,lon
23278,19201035,2019-04-25 22:01:00,512,2000, ,FRANKLIN,AVENUE, , , ,22107,VC,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),1,0,,,
23279,19013929,2019-04-26 00:20:00,518,1400, ,FERN,STREET, , , ,23152A,VC,DUI ALCOHOL (M),0,0,,,
23280,192378,2019-04-26 00:22:00,824,4400, ,EUCLID,AVENUE, , , ,22101D,VC,OBEDIENCE TO OFFICIAL TRAFFIC CONTROL,1,0,MISDEMEANOR,,
23281,19201036,2019-04-26 00:30:00,523,500, ,K,STREET, , , ,22107,VC,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),1,0,,,
23282,19201049,2019-04-26 04:56:00,122,4700, ,BERYL,WAY, , , ,21804,VC,RIGHT-OF-WAY:ENTERING HWY (I),1,0,,,
23283,192392,2019-04-26 07:15:00,713,9600, ,HEINRICH HERTZ,DRIVE, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,0,0,MISDEMEANOR,,
23284,19201039,2019-04-26 08:18:00,824,4700, ,EL CAJON,BOULEVARD, , , ,21801A,VC,RIGHT-OF-WAY:MAKING LEFT OR U-TURN (I),2,0,,,
23285,19201040,2019-04-26 08:50:08,313,0, ,RUFFIN,ROAD, ,SKY PARK,COURT,21453A,VC,SIGNAL LIGHTS:CIRCULAR RED (I),1,0,,,
23286,19201045,2019-04-26 11:30:00,122,2600, ,GARNET,AVENUE, , , ,21804,VC,RIGHT-OF-WAY:ENTERING HWY (I),1,0,,,
23287,19201042,2019-04-26 11:39:00,521,900, ,15TH,STREET, , , ,21750,VC,PASSING:UNSAFE PASSING:SAME DIRECTION (I),0,0,,,
23288,19201043,2019-04-26 12:01:00,813,3800, ,BANCROFT,STREET, , , ,22106,VC,UNSAFE START ON HWY (I),1,0,,,
23289,19201046,2019-04-26 12:21:00,122,2500, ,GARNET,AVENUE, , , ,21453A,VC,SIGNAL LIGHTS:CIRCULAR RED (I),2,0,,,
23290,19201047,2019-04-26 12:52:53,528,300,W,DATE,STREET, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,,
23291,192411,2019-04-26 13:04:00,121,3500, ,OCEAN FRONT,WALK, , , ,21460A,VC,DRIVING TO LEFT OF DOUBLE SOLID LINES,1,0,,,
23292,192410,2019-04-26 13:13:00,126,10100, ,GENESEE,AVENUE, , , ,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,1,0,,,
23293,192371,2019-04-26 14:30:00,531,0, ,FLORIDA,DRIVE, ,PERSHING,DRIVE,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,,
23294,192482,2019-04-26 14:42:00,445,4900, ,LACE,PLACE, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,0,0,MISDEMEANOR,,
23295,19201048,2019-04-26 15:47:00,243,7900, ,SILVERTON,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,,,
23296,19201050,2019-04-26 15:51:00,234,12400, ,RANCHO BERNARDO,ROAD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,,
23297,192406,2019-04-26 16:20:00,713,2300, ,ROLL,DRIVE, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,1,0,,,
23298,19014046,2019-04-26 17:39:00,931,7000, ,MIRATECH,DRIVE, , , ,23152(F),VC,DUI ALCOHOL/DRUG (M),1,0,,,
23299,19201051,2019-04-26 17:58:00,124,900, ,COAST,BOULEVARD, , , ,26453,VC,BRAKE SYSTEM COND VIOL (I),0,0,,,
23300,19201052,2019-04-26 18:10:00,512,2900, ,NATIONAL,AVENUE, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,,
23301,19201053,2019-04-26 18:20:00,232,12400, ,CARMEL MTN,ROAD, , , ,23152B,VC,DUI ALC/0.08 PERCENT (M),3,0,,,
23302,192444,2019-04-26 20:00:00,436,8100, ,BROOKHAVEN,ROAD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,,
23303,192387,2019-04-26 20:39:00,628,3200, ,INDIA,STREET, , , ,21755,VC,PASS ON THE RIGHT SAFELY,0,0,MISDEMEANOR,,
23304,19201057,2019-04-26 21:14:00,524,200, ,A,STREET, , , ,23152A,VC,DUI ALCOHOL (M),1,0,MISDEMEANOR,,
23305,19201054,2019-04-26 21:30:30,521,1200, ,E,STREET, , , ,21235(G),VC,OPERATE MOTOR SCOOTER UPON SIDEWALK (I),1,0,,,
23306,192494,2019-04-26 21:48:00,326,4900, ,COLLEGE,AVENUE, , , ,21802A,VC,ENTRANCE FROM STOP THROUGH HIGHWAYYIELD UNTIL REASONABLY SAFE,2,0,MISDEMEANOR,,
23307,192401,2019-04-26 22:30:00,618,4400, ,ADAIR,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,,,
23308,19201055,2019-04-26 22:53:00,321,10400, ,FRIARS,ROAD, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),0,0,MISDEMEANOR,,
23309,19201056,2019-04-26 23:39:00,931,6200, ,MIRA MESA,BOULEVARD, , , ,21658A,VC,LANE USAGE:UNSAFE LANE CHANGE (I),1,0,,,
23310,192544,2019-04-27 00:01:00,124,8300, ,VIA SONOMA, , , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,,
23311,192443,2019-04-27 01:00:00,627,3800, ,04TH,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,,
23312,192398,2019-04-27 02:30:00,115,7800, ,AVENIDA NAVIDAD, , , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,,
23313,19201058,2019-04-27 03:00:00,326,5200, ,STONE,COURT, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,,
23314,192402,2019-04-27 03:55:00,621,2200, ,MORLEY,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,,,
23315,19201189,2019-04-27 07:45:00,611,0, ,PACIFIC,HIGHWAY, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,,
23316,19201086,2019-04-27 12:15:00,112,4300, ,GENESEE,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,,,
23317,192405,2019-04-27 13:29:00,441,300,S,39TH,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,2,0,,,
23318,192397,2019-04-27 15:00:00,725,700, ,DENNERY,ROAD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,,
23319,19201059,2019-04-27 15:00:16,725,700, ,DENNERY,ROAD, , , ,20002(B),VC,HIT AND RUN:RUNAWAY VEH:PROP DAMAGE (M),0,0,MISDEMEANOR,,
23320,192404,2019-04-27 15:13:00,438,2500, ,CALLE TRES LOMAS, , , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,1,0,,,
23321,19201060,2019-04-27 15:15:00,246,10300, ,SPRING CANYON,ROAD, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),2,0,,,
23322,192496,2019-04-27 18:00:00,521,500, ,07TH,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,,
23323,19201102,2019-04-27 18:40:00,524,1100, ,PACIFIC,HIGHWAY, , , ,22107,VC,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),0,0,MISDEMEANOR,,
23324,192395,2019-04-27 21:10:00,723,1200, ,PICCARD,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,,
23325,19201061,2019-04-27 22:51:00,524,1200, ,KETTNER,BOULEVARD, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,,
23326,19201062,2019-04-27 23:59:48,327,5100, ,COLLEGE,AVENUE, , , ,22106,VC,UNSAFE START ON HWY (I),0,0,MISDEMEANOR,,
23327,192458,2019-04-28 00:01:00,232,12300, ,CARMEL MTN,ROAD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,,
23328,192902,2019-04-28 00:40:00,834,3600, ,VAN DYKE,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,,
23329,19014200,2019-04-28 01:30:00,514,2400, ,MARKET,STREET, , , ,23152A,VC,DUI ALCOHOL (M),0,0,,,
23330,19014209,2019-04-28 02:10:00,521,1500, ,MARKET,STREET, , , ,23152A,VC,DUI ALCOHOL (M),0,0,,,
23331,192452,2019-04-28 08:16:00,437,200, ,ARROWWOOD,DRIVE, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,1,0,,,
23332,192389,2019-04-28 08:30:00,446,200, ,47TH,STREET, , , ,21801A,VC,LEFT TURN YIELD UNTIL SAFE OR U-TURN,0,0,,,
23333,19201067,2019-04-28 10:05:00,935,13800, ,EL CAMINO REAL, , , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),4,0,,,
23334,19201071,2019-04-28 10:30:00,123,1900, ,QUIRIVA,WAY, , , ,21802B,VC,RIGHT-OF-WAY: ENTERING OR CROSSING INTERSECTION (I),1,0,,,
23335,192448,2019-04-28 11:30:00,432,5100, ,IMPERIAL,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,MISDEMEANOR,,
23336,192527,2019-04-28 12:00:00,122,800, ,TURQUOISE,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,,,
23337,192439,2019-04-28 12:00:00,112,3900, ,MT BRUNDAGE,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,,
23338,192409,2019-04-28 12:16:00,115,4300, ,EXECUTIVE,DRIVE, , , ,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,2,0,,,
23339,192388,2019-04-28 12:49:00,613,3200, ,DUKE,STREET, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,0,0,MISDEMEANOR,,
23340,19201066,2019-04-28 13:26:00,246,10500, ,SCRIPPS POWAY,PARKWAY, , , ,21703,VC,FOLLOWING TOO CLOSELY (I),1,0,,,
23341,192451,2019-04-28 14:53:00,122,4700, ,MISSION BAY,DRIVE, , , ,21804,VC,ENTERING HWY FROM PRIVATE ROAD OR DRIVEWAY,1,0,,,
23342,19201069,2019-04-28 15:11:00,234,11300, ,DUENDA,ROAD, , , ,38314,VC,UNSAFE TURNING MOVEMENT (I),1,0,,,
23343,192390,2019-04-28 15:52:00,451,5100, ,LYLE,DRIVE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,,
23344,192408,2019-04-28 17:04:00,124,1100, ,COAST,BOULEVARD, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,1,0,,,
23345,192440,2019-04-28 18:00:00,123,2200, ,WEST MISSION BAY,DRIVE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,,
23346,19201070,2019-04-28 20:01:00,121,2900, ,MISSION,BOULEVARD, , , ,22107,VC,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),1,0,,,
23347,19201089,2019-04-28 22:15:00,321,6500, ,AMBROSIA,DRIVE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,,
23348,19201073,2019-04-29 00:00:00,826,4100, ,54TH,STREET, , , ,20002(A),VC,HIT AND RUN:PROP DAMAGE (M),0,0,MISDEMEANOR,,
23349,192447,2019-04-29 00:13:00,723,3600, ,DEL SOL,BOULEVARD, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,0,0,MISDEMEANOR,,
23350,192664,2019-04-29 03:05:00,813,3600, ,LOUISIANA,STREET, , , ,21650,VC,FAILURE TO DRIVE ON RIGHT SIDE OF ROADWAY,0,0,MISDEMEANOR,,
23351,192517,2019-04-29 06:55:00,616,0, ,ROSECRANS,STREET, ,TALBOT,STREET,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,0,0,MISDEMEANOR,,
23352,192505,2019-04-29 07:40:00,452,6200, ,SKYLINE,DRIVE, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,1,0,,,
23353,19201197,2019-04-29 08:35:00,313,9400, ,CLAIREMONT MESA,BOULEVARD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,MISDEMEANOR,,
23354,193500,2019-04-29 10:27:00,437,6700, ,PARKSIDE,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,2,0,,,
23355,19201075,2019-04-29 11:00:00,122,1100, ,BERYL,STREET, , , ,20002(A),VC,HIT AND RUN:PROP DAMAGE (M),0,0,MISDEMEANOR,,
23356,192673,2019-04-29 12:10:00,432,300, ,54TH,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,,
23357,19201074,2019-04-29 12:55:06,521,100, ,14TH,STREET, , , ,22106,VC,UNSAFE START ON HWY (I),0,0,MISDEMEANOR,,
23358,192455,2019-04-29 14:00:00,834,0, ,43RD,STREET, ,UNIVERSITY,AVENUE,21703,VC,FOLLOWING TOO CLOSELY,1,0,,,
23359,19201077,2019-04-29 14:32:36,613,2300, ,FAMOSA,BOULEVARD, , , ,21950B,VC,PED IN CROSSWALK: STOP/DELAY VEHICLES OR SUDDENLY LEAVE PLACE OF SAFETY (I),1,0,,,
23360,192445,2019-04-29 16:31:00,813,2900, ,LINCOLN,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,,
23361,192488,2019-04-29 17:48:00,627,3800, ,06TH,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,,
23362,192446,2019-04-29 18:00:00,725,600, ,DENNERY,ROAD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,,
23363,19201078,2019-04-29 20:25:00,242,10200, ,CAM RUIZ, , , , ,21800(D),VC,RIGHT-OF-WAY:INOPERATIVE SIGNAL:STOP/YIELD AT LIMIT LINE (I),2,0,,,
23364,192456,2019-04-29 22:10:00,725,700, ,DENNERY,ROAD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,,,
23365,192481,2019-04-29 23:10:00,446,300, ,47TH,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,,
23366,19201079,2019-04-30 00:09:00,524,1300, ,02ND,AVENUE, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,,
23367,19201080,2019-04-30 00:15:00,511,2800, ,HARBOR,DRIVE, , , ,21955,VC,JAYWALKING (I),1,0,,,
23368,19014440,2019-04-30 00:38:00,512,2000, ,JULIAN,AVENUE, , , ,23152A,VC,DUI ALCOHOL (M),0,0,MISDEMEANOR,,
23369,192487,2019-04-30 03:25:00,624,4400, ,ALABAMA,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,,
23370,19201081,2019-04-30 07:50:00,526,100,W,ASH,STREET, , , ,21453A,VC,SIGNAL LIGHTS:CIRCULAR RED (I),1,0,,,
23371,19201082,2019-04-30 08:10:00,934,5900, ,VILLAGE CENTER LOOP,ROAD, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,,
23372,192576,2019-04-30 08:18:00,445,400, ,47TH,STREET, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,1,0,,,
23373,19201083,2019-04-30 08:30:00,122,2900, ,GARNET,AVENUE, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,,
23374,19201084,2019-04-30 08:45:00,512,2900, ,WEBSTER,AVENUE, , , ,21804,VC,RIGHT-OF-WAY:ENTERING HWY (I),2,0,,,
23375,192441,2019-04-30 09:00:00,124,8500, ,VIA MALLORCA, , , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,,
23376,19201085,2019-04-30 09:37:00,722,0, ,PALM,AVENUE, ,SATURN,BOULEVARD,21950A,VC,RIGHT-OF-WAY:DRVR YIELD TO PEDESTRIAN IN CROSSWALK (I),1,0,,,
23377,19201088,2019-04-30 09:59:00,243,9700, ,DISTRIBUTION,AVENUE, , , ,21802A,VC,RIGHT-OF-WAY:FROM STOP INTERSECTION (I),4,0,,,
23378,192617,2019-04-30 10:23:00,825,4300, ,MONTEZUMA,ROAD, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,1,0,,,
23379,19201090,2019-04-30 13:27:37,115,3600, ,NOBEL,DRIVE, , , ,21453A,VC,SIGNAL LIGHTS:CIRCULAR RED (I),3,0,,,
23380,192560,2019-04-30 14:00:00,314,8000, ,FROST,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,,
23381,19201091,2019-04-30 14:39:00,233,8900, ,TWIN TRAILS,DRIVE, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),0,0,,,
23382,19201092,2019-04-30 15:14:28,931,30, ,FEET N OF S CBL 4900 NOBEL,DRIVE, , , ,21453A,VC,SIGNAL LIGHTS:CIRCULAR RED (I),1,0,,,
23383,192975,2019-04-30 15:40:00,437,7400, ,BULLOCK,DRIVE, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,0,0,MISDEMEANOR,,
23384,192449,2019-04-30 16:53:00,614,4800, ,SANTA MONICA,AVENUE, , , ,21801A,VC,LEFT TURN YIELD UNTIL SAFE OR U-TURN,1,0,,,
23385,192537,2019-04-30 17:00:00,327,6700, ,ALVARADO,ROAD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,,
23386,19201094,2019-04-30 17:17:00,315,2100, ,FENTON,PARKWAY, , , ,21228,VC,FAIL TO RIDE MOTOR SCOOTER:RIGHT EDGE OF ROADWAY (I),1,0,,,
23387,192495,2019-04-30 17:25:00,315,1500, ,CAM DE LA REINA, , , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,,
23388,19201093,2019-04-30 17:36:00,516,20, ,FT S OF NCL 3100 MARKET,STREET, , , ,21804,VC,RIGHT-OF-WAY:ENTERING HWY (I),1,0,,,
23389,192450,2019-04-30 18:16:00,122,4500, ,JEWELL,STREET, , , ,21804,VC,ENTERING HWY FROM PRIVATE ROAD OR DRIVEWAY,1,0,,,
23390,19201095,2019-04-30 23:55:00,314,3200, ,BERGER,AVENUE, , , ,22107,VC,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),0,0,MISDEMEANOR,,
23391,19201131,2019-05-01 00:00:00,627,700, ,UNIVERSITY,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,,,
23392,192457,2019-05-01 00:01:00,114,5000, ,CLAIREMONT,DRIVE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,,
23393,192453,2019-05-01 00:44:00,436,200, ,69TH,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,,,
23394,19201098,2019-05-01 08:00:54,623,400, ,HOTEL CIRCLE S,CIRCLE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,,
23395,192468,2019-05-01 09:30:00,111,6100, ,BALBOA,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,,
23396,19201103,2019-05-01 10:20:00,824,5300, ,EL CAJON,BOULEVARD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,,
23397,192573,2019-05-01 10:30:00,441,3400, ,FLORENCE,STREET, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,1,0,,,
23398,192463,2019-05-01 10:30:00,122,4400, ,MISSION,BOULEVARD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,,
23399,19201099,2019-05-01 10:50:11,521,1400, ,BROADWAY, , , , ,22107,VC,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),0,0,,,
23400,19201100,2019-05-01 11:53:00,313,4500, ,VIEWRIDGE,AVENUE, , , ,22107,VC,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),1,0,,,
23401,192493,2019-05-01 12:15:00,627,4000, ,04TH,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,,
23402,19201107,2019-05-01 13:05:00,325,7200, ,JACKSON,DRIVE, , , ,22106,VC,UNSAFE START ON HWY (I),0,0,,,
23403,192467,2019-05-01 14:25:00,621,2800, ,GENESEE,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,,
23404,19201105,2019-05-01 14:27:33,813,4300, ,OREGON,STREET, , , ,21801A,VC,RIGHT-OF-WAY:MAKING LEFT OR U-TURN (I),1,0,,,
23405,19201104,2019-05-01 14:35:00,243,8200, ,MIRAMAR,ROAD, , , ,22107,VC,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),1,0,,,
23406,19201106,2019-05-01 15:43:00,242,8400, ,NEW SALEM,STREET, , , ,22106,VC,UNSAFE START ON HWY (I),1,0,,,
23407,192474,2019-05-01 16:30:00,613,2000, ,CHATSWORTH,BOULEVARD, , , ,21804,VC,ENTERING HWY FROM PRIVATE ROAD OR DRIVEWAY,1,0,,,
23408,19201109,2019-05-01 16:50:00,243,9300, ,MIRAMAR,ROAD, , , ,22400A,VC,DRIVE TOO SLOWLY/IMPEDING TRAFFIC (I),1,0,,,
23409,192471,2019-05-01 18:14:00,838,3900, ,ORANGE,AVENUE, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,1,0,MISDEMEANOR,,
23410,192459,2019-05-01 19:30:00,121,2800, ,MISSION,BOULEVARD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,,,
23411,192462,2019-05-01 19:34:00,121,2700, ,BAYSIDE,LANE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,,,
23412,19201110,2019-05-01 19:40:00,234,11600, ,RANCHO BERNARDO,ROAD, , , ,21804,VC,RIGHT-OF-WAY:ENTERING HWY (I),1,0,,,
23413,192472,2019-05-01 20:31:00,521,800, ,J,STREET, , , ,23152A,VC,DUI ALCOHOL,1,0,,,
23414,19201111,2019-05-01 20:36:00,523,0, ,FT N OF SCL 500 BROADWAY, , , , ,21453A,VC,SIGNAL LIGHTS:CIRCULAR RED (I),2,0,,,
23415,192465,2019-05-02 00:01:00,115,8700, ,GENESEE,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,,
23416,192483,2019-05-02 00:30:00,438,2200, ,MORNINGSIDE,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,,
23417,19201115,2019-05-02 06:15:00,531,2100, ,PARK,BOULEVARD, , , ,21235(G),VC,OPERATE MOTOR SCOOTER UPON SIDEWALK (I),1,0,MISDEMEANOR,,
23418,192571,2019-05-02 06:30:00,821,6300, ,EL CAJON,BOULEVARD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,,,
23419,19201113,2019-05-02 07:14:00,242,11100, ,WESTONHILL,DRIVE, , , ,22107,VC,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),1,0,,,
23420,192501,2019-05-02 08:00:00,313,5000, ,SHAWLINE,STREET, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,1,0,,,
23421,192508,2019-05-02 08:06:00,124,1800, ,CAMTO AMERGON, , , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,1,0,,,
23422,19201114,2019-05-02 09:09:54,313,8800, ,CLAIREMONT MESA,BOULEVARD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,,
23423,19201116,2019-05-02 11:08:23,524,1000, ,01ST,AVENUE, , , ,22100B,VC,TURNS:IMPROPER LEFT HAND TURN (I),0,0,,,
23424,19201128,2019-05-02 11:25:00,122,0, ,LORING,STREET, ,SOLEDAD,ROAD,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,,,
23425,19201118,2019-05-02 11:55:00,932,11800, ,SORRENTO VALLEY,ROAD, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,,
23426,19201120,2019-05-02 12:06:00,312,11000, ,TIERRASANTA,BOULEVARD, , , ,21802A,VC,RIGHT-OF-WAY:FROM STOP INTERSECTION (I),3,0,,,
23427,19201117,2019-05-02 12:14:00,321,6400, ,MISSION GORGE,ROAD, , , ,22107,VC,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),1,0,,,
23428,19201119,2019-05-02 12:30:00,931,5900, ,MIRA MESA,BOULEVARD, , , ,21453A,VC,SIGNAL LIGHTS:CIRCULAR RED (I),1,0,,,
